Restaurant ID,Restaurant Name,City,Address,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country Name,url,featured_image,share_url
7301064,Filí© de Ouro,Rio de Janeiro,"Rua Jardim Botí¢nico, 731, Jardim Botí¢nico, Lagoa, Rio de Janeiro",Lagoa,-43.219563,-22.966647,Brazilian,90,Brazilian Real(R$),No,No,No,No,3,4.3,Green,Very Good,14,Brazil,https://www.zomato.com/rio/filé-de-ouro-lagoa?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/4/7301064/0f4b36af3868fcb5a01f2964c09bf851_featured_v2.jpg,
7304312,D.O.C Ristorante,Rio de Janeiro,"Le Monde, Bloco 3, Lojas A/B, Avenida das Amí©ricas, 3500, Barra da Tijuca, Rio de Janeiro","Le Monde, Barra da Tijuca",-43.34879167,-22.99991111,Italian,150,Brazilian Real(R$),No,No,No,No,4,4,Green,Very Good,5,Brazil,https://www.zomato.com/rio/d-o-c-ristorante-barra-da-tijuca?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/2/7304312/8c506dda8f271d6995e538a05fc18d2e_featured_v2.jpg,
7300004,Sushi Leblon,Rio de Janeiro,"Rua Dias Ferreira, 256, Leblon, Rio de Janeiro",Leblon,-43.227,-22.98416667,Japanese,250,Brazilian Real(R$),No,No,No,No,4,4.6,Dark Green,Excellent,25,Brazil,https://www.zomato.com/rio/sushi-leblon-leblon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/4/7300004/f2685a43e734f84260461138579391a3_featured_v2.jpg,
7300868,Talho Capixaba,Rio de Janeiro,"Avenida Ataulfo de Paiva, 1022, Lojas A e B, Leblon, Rio de Janeiro",Leblon,-43.22566667,-22.98516667,"Bakery, Sandwich, Brazilian",120,Brazilian Real(R$),No,No,No,No,4,4.4,Green,Very Good,13,Brazil,https://www.zomato.com/rio/talho-capixaba-leblon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/8/7300868/871887f74c7304226c801a17fa44e8d2_featured_v2.jpg,
7302637,Leme Light,Rio de Janeiro,"Rua Gustavo Sampaio, 798, Leme, Rio de Janeiro",Leme,-43.17279167,-22.963925,Brazilian,40,Brazilian Real(R$),No,No,No,No,2,4.2,Green,Very Good,7,Brazil,https://www.zomato.com/rio/leme-light-leme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/7302637/89c16ea3cde52f29f572b01e82abb6ae_featured_v2.jpg,
7302140,Shirley,Rio de Janeiro,"Rua Gustavo Sampaio, 610, Leme, Rio de Janeiro",Leme,-43.17126389,-22.96337222,"Brazilian, Seafood",250,Brazilian Real(R$),No,No,No,No,4,4.2,Green,Very Good,8,Brazil,https://www.zomato.com/rio/shirley-leme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/0/7302140/d4a6ef6226258b9a9773dc2d0ab497e8_featured_v2.jpg,
7305048,Quiosque Chopp Brahma,Rio de Janeiro,"Madureira Shopping - Loja 289/290, Piso 2, Estrada do Portela, 222, Madureira, Rio de Janeiro, RJ",Madureira,-43.341164,-22.870413,"Bar Food, Brazilian",70,Brazilian Real(R$),No,No,No,No,3,0,White,Not rated,1,Brazil,https://www.zomato.com/rio/quiosque-chopp-brahma-madureira?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
7302898,Aprazí_vel,Rio de Janeiro,"Rua Aprazí_vel, 62, Santa Teresa, Rio de Janeiro",Santa Teresa,-43.18736944,-22.92481389,Brazilian,300,Brazilian Real(R$),No,No,No,No,4,4.7,Dark Green,Excellent,44,Brazil,https://www.zomato.com/rio/aprazivel-santa-teresa?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/8/7302898/e30b02ad05d61c020754bdac98c27e3d_featured_v2.jpg,
7302859,Aconchego Carioca,Rio de Janeiro,"Rua Barí£o de Iguatemi, 379, Tijuca, Rio de Janeiro",Tijuca,-43.21551111,-22.91370833,"Brazilian, Bar Food",85,Brazilian Real(R$),No,No,No,No,3,4.6,Dark Green,Excellent,24,Brazil,https://www.zomato.com/rio/aconchego-carioca-tijuca?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/7302859/2315f99c1317ae5b587244868ad776d2_featured_v2.jpg,
7301700,Garota de Ipanema,Rio de Janeiro,"Avenida Joí£o Alves, 56, Urca, Rio de Janeiro",Urca,-43.16266667,-22.94783333,"Brazilian, Bar Food",80,Brazilian Real(R$),No,No,No,No,3,4.3,Green,Very Good,10,Brazil,https://www.zomato.com/rio/garota-de-ipanema-urca?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/0/7301700/51b77f1a17867b408a91b6a656b4264a_featured_v2.jpg,
6706313,Cantina Famiglia Mancini,Sí£o Paulo,"Rua Avanhandava, 81, Bela Vista, Sí£o Paulo 10000","Bela Vista, Centro",-46.64516667,-23.55066667,"Italian, Pizza",250,Brazilian Real(R$),No,No,No,No,4,4.5,Dark Green,Excellent,49,Brazil,https://www.zomato.com/sao-paulo-sp/cantina-famiglia-mancini-bela-vista?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/3/6706313/ae0ef9841bc26d81bba3625071d4ead4_featured_v2.jpg,
6704326,Templo da Carne - Marcos Bassi,Sí£o Paulo,"Rua Treze de Maio, 668, Bela Vista, Sí£o Paulo 01327000","Bela Vista, Centro",-46.64633333,-23.559,"Steak, BBQ",250,Brazilian Real(R$),No,No,No,No,4,4.4,Green,Very Good,17,Brazil,https://www.zomato.com/sao-paulo-sp/templo-da-carne-marcos-bassi-bela-vista?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/6704326/3c621243009b29e0fdabe6ab2f155ccb_featured_v2.jpg,
6711179,Gopala Hari,Sí£o Paulo,"Rua Antonio Carlos, 429, Consolaí_í£o, Sí£o Paulo",Consolaí_í£o,-46.65866667,-23.55616667,Indian,70,Brazilian Real(R$),No,No,No,No,3,3.1,Orange,Average,5,Brazil,https://www.zomato.com/sao-paulo-sp/gopala-hari-consolação-centro?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/6711179/58afef303b0d9f258339d49076133991_featured_v2.jpg,
6702797,Jiquitaia,Sí£o Paulo,"Rua AntíÇnio Carlos, 268, Consolaí_í£o, Sí£o Paulo",Consolaí_í£o,-46.657523,-23.55671,Brazilian,100,Brazilian Real(R$),No,No,No,No,4,4.1,Green,Very Good,15,Brazil,https://www.zomato.com/sao-paulo-sp/jiquitaia-consolação-centro?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/6702797/58188bfef2c98f61bea042ed0aab5a8e_featured_v2.JPG,
6700475,Skye - Hotel Unique,Sí£o Paulo,"Hotel Unique, Avenida Brigadeiro Luí_s AntíÇnio, 4700, Jardim Paulista, Sí£o Paulo","Hotel Unique, Jardim Paulista",-46.666851,-23.581688,"Beverages, International",300,Brazilian Real(R$),No,No,No,No,4,4.8,Dark Green,Excellent,59,Brazil,https://www.zomato.com/sao-paulo-sp/skye-hotel-unique-jardim-paulista?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/5/6700475/9267f29433a853d04c1c9d7fd0a8d53f_featured_v2.jpg,
6713413,Les 3 Brasseurs,Sí£o Paulo,"Rua Jesuí_no Arruda, 470, Itaim Bibi, Sí£o Paulo",Itaim Bibi,-46.67511,-23.582135,"French, Brazilian, Beverages",120,Brazilian Real(R$),No,No,No,No,4,4.6,Dark Green,Excellent,30,Brazil,https://www.zomato.com/sao-paulo-sp/les-3-brasseurs-itaim-bibi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/3/6713413/e884612cbcfc5209575304a890f2559d_featured_v2.jpg,
6714340,Red Steak & Burger,Sí£o Paulo,"Rua Tabapuí£, 1417, Itaim Bibi, Sí£o Paulo",Itaim Bibi,-46.683888,-23.585324,"Brazilian, Grill",75,Brazilian Real(R$),No,No,No,No,3,3.9,Yellow,Good,5,Brazil,https://www.zomato.com/sao-paulo-sp/red-steak-burger-itaim-bibi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/0/6714340/a47d0f58b637168e7b545cccb1dc2641_featured_v2.jpg,
6710645,Cantinho da Gula,Sí£o Paulo,"Rua Pedroso Alvarenga, 522, Itaim Bibi, Sí£o Paulo, SP",Itaim Bibi,-46.67566667,-23.581,Brazilian,55,Brazilian Real(R$),No,No,No,No,2,0,White,Not rated,0,Brazil,https://www.zomato.com/sao-paulo-sp/cantinho-da-gula-itaim-bibi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/5/6710645/c01d848083a30299901abb2bdc7b23c5_featured_v2.jpg,
6700402,Paris 6 Classique,Sí£o Paulo,"Rua Haddock Lobo, 1240, Cerqueira Cí©sar, Jardim Paulista, Sí£o Paulo",Jardim Paulista,-46.666041,-23.561568,French,200,Brazilian Real(R$),No,No,No,No,4,3.4,Orange,Average,73,Brazil,https://www.zomato.com/sao-paulo-sp/paris-6-classique-jardim-paulista?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/2/6700402/726195224fbfc5a46cb665dca7cdc44c_featured_v2.jpg,
6700846,Kawa Sushi,Sí£o Paulo,"Alameda Lorena, 300, Jardim Paulista, Sí£o Paulo",Jardim Paulista,-46.657418,-23.571638,"Sushi, Japanese",120,Brazilian Real(R$),No,No,No,No,4,3.5,Yellow,Good,9,Brazil,https://www.zomato.com/sao-paulo-sp/kawa-sushi-jardim-paulista?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/6700846/ace2d37fa32f163900f4694f991d4e58_featured_v2.jpg,
6702159,A Figueira Rubaiyat,Sí£o Paulo,"Rua Haddock Lobo, 1738, Cerqueira Cí©sar, Jardim Paulista, Sí£o Paulo 10000",Jardim Paulista,-46.66983333,-23.5655,"BBQ, Grill, Brazilian",300,Brazilian Real(R$),No,No,No,No,4,4.3,Green,Very Good,39,Brazil,https://www.zomato.com/sao-paulo-sp/a-figueira-rubaiyat-jardim-paulista?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/8/6700428/a3161ec52de5ef5acb865eadaea31519_featured_v2.jpg,
6711666,Kinoshita,Sí£o Paulo,"Rua Jacques Fí©lix, 405, Vila Nova Conceií_í£o, Moema, Sí£o Paulo",Moema,-46.67133333,-23.59233333,Sushi,230,Brazilian Real(R$),No,No,No,No,4,3.9,Yellow,Good,12,Brazil,https://www.zomato.com/sao-paulo-sp/kinoshita-moema?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/6711666/6689983b646f6ba69ec875d759bde747_featured_v2.jpg,
6701257,Meats,Sí£o Paulo,"Rua dos Pinheiros, 320, Pinheiros, Sí£o Paulo",Pinheiros,-46.68133333,-23.56483333,"Gourmet Fast Food, Burger",120,Brazilian Real(R$),No,No,No,No,4,4.3,Green,Very Good,68,Brazil,https://www.zomato.com/sao-paulo-sp/meats-pinheiros?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/6701257/ec589cdc3eba9dcbe6cdf736098d4cf8_featured_v2.jpg,
6706211,Paribar,Sí£o Paulo,"Praí_a Dom Josí© Gaspar, 42, Repí_blica, Sí£o Paulo 10000",Repí_blica,-46.64159444,-23.54664167,"Brazilian, Italian",150,Brazilian Real(R$),No,No,No,No,4,4.3,Green,Very Good,46,Brazil,https://www.zomato.com/sao-paulo-sp/paribar-república?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/6706211/b63c395ee25a423b6d9f38c25e9e938a_featured_v2.jpg,
6705858,Terraí_o Itíçlia,Sí£o Paulo,"Edifí_cio Itíçlia - 41Á Andar, Avenida Ipiranga, 344, Repí_blica, Sí£o Paulo",Repí_blica,-46.643425,-23.545163,Italian,400,Brazilian Real(R$),No,No,No,No,4,4.4,Green,Very Good,37,Brazil,https://www.zomato.com/sao-paulo-sp/terraco-italia-república?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/8/6705858/7f5711fc7e2e70fbd5ba6f373a45f08f_featured_v2.png,
6701419,Divino Fogí£o,Sí£o Paulo,"Shopping MetríÇ Santa Cruz - Piso L2, Rua Domingos de Morais, 2564, Vila Mariana, Sí£o Paulo","Shopping MetríÇ Santa Cruz, Vila Mariana",-46.63716667,-23.5995,"Brazilian, Mineira",65,Brazilian Real(R$),No,No,No,No,3,0,White,Not rated,2,Brazil,https://www.zomato.com/sao-paulo-sp/divino-fogao-vila-mariana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/6701419/cd4ebf3d414ac9355ea171a5026af1cf_featured_v2.jpg,
6703956,Super Grill,Sí£o Paulo,"Shopping Morumbi - Piso Lazer, Avenida Roque Petroni Jí_nior, 1089, Santo Amaro, Sí£o Paulo","Shopping Morumbi, Santo Amaro",-46.698574,-23.622925,Brazilian,50,Brazilian Real(R$),No,No,No,No,2,0,White,Not rated,2,Brazil,https://www.zomato.com/sao-paulo-sp/super-grill-santo-amaro?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/6703956/7653a51198bf1cfedf61542576c73905_featured_v2.jpg,
6709580,Esquina Mocotí_,Sí£o Paulo,"Avenida Nossa Senhora do Loreto, 1104, Vila Medeiros, Vila Maria, Sí£o Paulo",Vila Maria,-46.581672,-23.486535,"Brazilian, North Eastern",100,Brazilian Real(R$),No,No,No,No,4,4.4,Green,Very Good,22,Brazil,https://www.zomato.com/sao-paulo-sp/esquina-mocotó-vila-maria?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/0/6709580/643dd8b45c56ca861455fa93a8815cb9_featured_v2.jpg,
6703176,Veloso,Sí£o Paulo,"Rua Conceií_í£o Veloso, 56, Vila Mariana, Sí£o Paulo",Vila Mariana,-46.63566667,-23.58516667,"Brazilian, Bar Food, Beverages",70,Brazilian Real(R$),No,No,No,No,3,4.6,Dark Green,Excellent,58,Brazil,https://www.zomato.com/sao-paulo-sp/veloso-vila-mariana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/6703176/fa208232743c1e2fca67c308645fb814_featured_v2.jpg,
6713772,Sainte Marie Gastronomia,Sí£o Paulo,"Rua Dom Joí£o Batista da Costa, 70, Vila SíÇnia, Sí£o Paulo",Vila SíÇnia,-46.746958,-23.609207,"Lebanese, Arabian",120,Brazilian Real(R$),No,No,No,No,4,4.1,Green,Very Good,11,Brazil,https://www.zomato.com/sao-paulo-sp/sainte-marie-gastronomia-vila-sônia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/2/6713772/3fbfe54db2521249386f0999935916b6_featured_v2.jpg,
17284404,Austin's BBQ and Oyster Bar,Albany,"2820 Meredyth Dr, Albany, GA 31707",Albany,-84.221535,31.610387,"BBQ, Burger, Seafood",25,Dollar($),No,No,No,No,2,3.3,Orange,Average,35,United States,https://www.zomato.com/albany-ga/austins-bbq-and-oyster-bar-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284203,BJ's Country Buffet,Albany,"2401 Dawson Rd, Albany, GA 31707",Albany,-84.207095,31.608743,"American, BBQ",10,Dollar($),No,No,No,No,1,3.3,Orange,Average,25,United States,https://www.zomato.com/albany-ga/bjs-country-buffet-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284105,Cookie Shoppe,Albany,"115 N Jackson St, Albany, GA 31701",Albany,-84.154,31.5772,,0,Dollar($),No,No,No,No,1,3.4,Orange,Average,34,United States,https://www.zomato.com/albany-ga/cookie-shoppe-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284302,El Vaquero Mexican Restaurant,Albany,"2700 Dawson Rd, Albany, GA 31707",Albany,-84.2194,31.6158,Mexican,0,Dollar($),No,No,No,No,1,3.4,Orange,Average,45,United States,https://www.zomato.com/albany-ga/el-vaquero-mexican-restaurant-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284397,Elements Coffee Co - Northwest,Albany,"2726 Ledo Rd Ste 10, Albany, GA 31707",Albany,-84.206944,31.622412,"Coffee and Tea, Sandwich",10,Dollar($),No,No,No,No,1,3.4,Orange,Average,26,United States,https://www.zomato.com/albany-ga/elements-coffee-co-northwest-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284211,Pearly's Famous Country Cookng,Albany,"814 N Slappey Blvd, Albany, GA 31701",Albany,-84.1759,31.5882,,0,Dollar($),No,No,No,No,1,3.4,Orange,Average,36,United States,https://www.zomato.com/albany-ga/pearlys-famous-country-cookng-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284094,Chick-fil-A,Albany,"2703 Dawson Rd, Albany, GA 31707",Albany,-84.2193,31.616,Fast Food,10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,67,United States,https://www.zomato.com/albany-ga/chick-fil-a-1-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284409,Guang Zhou Chinese Restaurant,Albany,"1214 N Westover Blvd, Albany, GA 31707",Albany,-84.2091458,31.6155186,"Asian, Chinese, Vegetarian",10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,141,United States,https://www.zomato.com/albany-ga/guang-zhou-chinese-restaurant-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284139,Harvest Moon,Albany,"2347 Dawson Road, Albany, GA 31707",Albany,-84.205718,31.604905,"Pizza, Bar Food, Sandwich",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,147,United States,https://www.zomato.com/albany-ga/harvest-moon-albany-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284403,Henry Campbell's Steakhouse,Albany,"629 N. Westover Blvd, Albany, GA 31707",Albany,-84.223278,31.612121,"Steak, Tapas, Bar Food",70,Dollar($),No,No,No,No,4,3.5,Yellow,Good,51,United States,https://www.zomato.com/albany-ga/henry-campbells-steakhouse-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284145,Hong Kong Cafe,Albany,"2700 Dawson Rd, Albany, GA 31707",Albany,-84.2191,31.6156,"Chinese, Seafood, Vegetarian",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,88,United States,https://www.zomato.com/albany-ga/hong-kong-cafe-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284150,House of China Restaurant II,Albany,"2526 Dawson Rd Ste A, Albany, GA 31707",Albany,-84.212,31.6104,Chinese,10,Dollar($),No,No,No,No,1,3.8,Yellow,Good,153,United States,https://www.zomato.com/albany-ga/house-of-china-restaurant-ii-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284158,Jimmie's Hot Dogs,Albany,"204 S Jackson St, Albany, GA 31701",Albany,-84.1534,31.5751,,10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,160,United States,https://www.zomato.com/albany-ga/jimmies-hot-dogs-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284175,Locos Grill & Pub,Albany,"547 N Westover Blvd, Albany, GA 31707",Albany,-84.2228,31.6077,"American, Burger, Sandwich",25,Dollar($),No,No,No,No,2,3.5,Yellow,Good,57,United States,https://www.zomato.com/albany-ga/locos-grill-pub-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284179,Longhorn Steakhouse,Albany,"2733 Dawson Rd, Albany, GA 31707",Albany,-84.2229,31.6185,"American, Steak",25,Dollar($),No,No,No,No,2,3.5,Yellow,Good,58,United States,https://www.zomato.com/albany-ga/longhorn-steakhouse-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284197,Mikata Japanese Steakhouse,Albany,"2610 Dawson Rd, Albany, GA 31707",Albany,-84.2164,31.6137,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,115,United States,https://www.zomato.com/albany-ga/mikata-japanese-steakhouse-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284241,Shogun Japanese Steak House,Albany,"629 N Westover Blvd, Albany, GA 31707",Albany,-84.2233,31.6118,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,No,3,3.5,Yellow,Good,51,United States,https://www.zomato.com/albany-ga/shogun-japanese-steak-house-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284390,The Catch Seafood Room & Oyster Bar,Albany,"2332 Whispering Pines Road, Albany, GA 31707",Albany,-84.205025,31.605882,"Seafood, Tapas, Bar Food",40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,250,United States,https://www.zomato.com/albany-ga/the-catch-seafood-room-oyster-bar-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284279,Villa Gargano,Albany,"1604 N Slappey Blvd, Albany, GA 31701",Albany,-84.1757,31.5985,"Italian, Pizza",10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,117,United States,https://www.zomato.com/albany-ga/villa-gargano-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17284364,3 Squares Diner,Albany,"202 W Franklin St, Sylvester, GA 31791",Sylvester,-83.8389,31.5308,"American, Breakfast, Diner",10,Dollar($),No,No,No,No,1,3.4,Orange,Average,20,United States,https://www.zomato.com/albany-ga/3-squares-diner-sylvester?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17293281,Last Resort Grill,Athens,"184 W Clayton St, Athens, GA 30601",Athens,-83.378273,33.957999,"American, Southern, Southwestern",40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,1821,United States,https://www.zomato.com/athens-ga/last-resort-grill-athens?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/17293281/1dc34073e4b1d03034d4fc7311585c47_featured_v2.jpg,
17293301,Mama's Boy Restaurant,Athens,"197 Oak St, GA 30601",Athens,-83.3654,33.9535,Southern,10,Dollar($),No,No,No,No,1,4.5,Dark Green,Excellent,849,United States,https://www.zomato.com/athens-ga/mamas-boy-restaurant-athens?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/17293301/590c4d82d029f1b6e74bab1d4ca551e6_featured_v2.jpg,
17293409,Sr. Sol 1,Athens,"175 Tallassee Rd, Athens, GA 30606",Athens,-83.4293,33.9652,Mexican,10,Dollar($),No,No,No,No,1,4.6,Dark Green,Excellent,917,United States,https://www.zomato.com/athens-ga/sr-sol-1-athens?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/17293409/b624bec7c01478b8644eebfac26ebeff_featured_v2.jpg,
17293163,Choo Choo Eastside,Athens,"1055 Gaines School Rd Ste 100, Athens, GA 30605",Athens,-83.3389,33.9259,"Japanese, Korean",10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,439,United States,https://www.zomato.com/athens-ga/choo-choo-eastside-athens?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17293228,The Grill,Athens,"171 College Ave, Athens, GA 30601",Athens,-83.375523,33.958198,"Breakfast, Burger, Sandwich",10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,289,United States,https://www.zomato.com/athens-ga/the-grill-athens?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
17293880,Big City Bread Cafe,Athens,"393 N Finley St, Athens, GA 30601",Athens,-83.384004,33.959392,"Breakfast, Sandwich",10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,558,United States,https://www.zomato.com/athens-ga/big-city-bread-cafe-athens?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/0/17293880/bc3c12ec7e185f823f0acbe487b455d0_featured_v2.jpg,
